Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	41.000	3.000	1.000	6.751	-4.305	8.007
2.000	41.000	3.000	2.000	-10.371	-6.360	12.166
2.000	41.000	3.000	3.000	4.012	-4.696	6.177
2.000	41.000	3.000	4.000	60.076	2.642	60.134
2.000	41.000	3.000	5.000	15.361	-18.199	23.815
2.000	41.000	3.000	6.000	28.179	-15.264	32.047
2.000	41.000	3.000	7.000	24.950	-9.002	26.524
2.000	41.000	3.000	8.000	25.831	-7.240	26.826
2.000	41.000	3.000	9.000	-8.512	-14.383	16.713
2.000	41.000	3.000	10.000	68.295	-2.055	68.326
