Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	56.000	3.000	1.000	23.864	-12.411	26.899
1.000	56.000	3.000	2.000	32.615	-9.918	34.089
1.000	56.000	3.000	3.000	58.092	-6.083	58.410
1.000	56.000	3.000	4.000	32.430	-13.068	34.964
1.000	56.000	3.000	5.000	32.516	-9.820	33.966
1.000	56.000	3.000	6.000	62.044	-10.005	62.845
1.000	56.000	3.000	7.000	41.401	-16.972	44.744
1.000	56.000	3.000	8.000	79.774	-13.876	80.972
1.000	56.000	3.000	9.000	32.438	-15.430	35.921
1.000	56.000	3.000	10.000	67.150	-6.837	67.497
