Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	19.000	3.000	1.000	50.023	-9.316	50.883
1.000	19.000	3.000	2.000	99.182	-33.162	104.579
1.000	19.000	3.000	3.000	125.178	-32.071	129.221
1.000	19.000	3.000	4.000	82.887	-32.605	89.069
1.000	19.000	3.000	5.000	91.495	-29.102	96.012
1.000	19.000	3.000	6.000	41.095	-34.116	53.411
1.000	19.000	3.000	7.000	43.657	-35.371	56.188
1.000	19.000	3.000	8.000	103.098	-32.051	107.965
1.000	19.000	3.000	9.000	3.876	-30.684	30.928
1.000	19.000	3.000	10.000	116.259	-45.782	124.949
