Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	24.000	3.000	1.000	-64.500	-10.740	65.388
1.000	24.000	3.000	2.000	-54.932	-22.010	59.177
1.000	24.000	3.000	3.000	-40.938	-21.058	46.037
1.000	24.000	3.000	4.000	-9.158	-31.587	32.888
1.000	24.000	3.000	5.000	-76.822	-7.586	77.196
1.000	24.000	3.000	6.000	-31.848	-26.163	41.217
1.000	24.000	3.000	7.000	-69.006	-13.569	70.327
1.000	24.000	3.000	8.000	-26.080	-28.522	38.648
1.000	24.000	3.000	9.000	-23.832	-29.994	38.309
1.000	24.000	3.000	10.000	-36.737	-24.393	44.098
