Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	40.000	3.000	1.000	-20.189	-4.919	20.780
2.000	40.000	3.000	2.000	18.486	-6.768	19.687
2.000	40.000	3.000	3.000	24.973	-8.499	26.380
2.000	40.000	3.000	4.000	-35.510	-2.746	35.616
2.000	40.000	3.000	5.000	-44.148	-2.400	44.213
2.000	40.000	3.000	6.000	48.708	12.042	50.174
2.000	40.000	3.000	7.000	19.047	-19.621	27.346
2.000	40.000	3.000	8.000	12.190	-3.957	12.817
2.000	40.000	3.000	9.000	-69.344	11.005	70.212
2.000	40.000	3.000	10.000	-20.599	16.276	26.253
