Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	52.000	3.000	1.000	6.393	-7.226	9.648
2.000	52.000	3.000	2.000	24.168	-22.615	33.099
2.000	52.000	3.000	3.000	-27.308	-13.921	30.652
2.000	52.000	3.000	4.000	31.360	-10.339	33.020
2.000	52.000	3.000	5.000	-29.962	-14.578	33.321
2.000	52.000	3.000	6.000	25.777	-9.789	27.573
2.000	52.000	3.000	7.000	2.628	-1.793	3.181
2.000	52.000	3.000	8.000	16.501	-24.395	29.452
2.000	52.000	3.000	9.000	12.404	-4.350	13.145
2.000	52.000	3.000	10.000	-28.315	-7.341	29.252
