Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	25.000	3.000	1.000	26.197	-8.449	27.526
1.000	25.000	3.000	2.000	26.427	-9.222	27.990
1.000	25.000	3.000	3.000	15.757	-6.849	17.181
1.000	25.000	3.000	4.000	26.159	-7.570	27.233
1.000	25.000	3.000	5.000	55.826	-23.794	60.685
1.000	25.000	3.000	6.000	49.809	-0.183	49.809
1.000	25.000	3.000	7.000	25.870	-5.431	26.434
1.000	25.000	3.000	8.000	7.137	-4.386	8.377
1.000	25.000	3.000	9.000	-1.231	-14.436	14.489
1.000	25.000	3.000	10.000	-37.305	-3.872	37.505
