Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	26.000	3.000	1.000	-14.175	-11.031	17.962
1.000	26.000	3.000	2.000	5.253	-15.765	16.617
1.000	26.000	3.000	3.000	-33.017	-5.806	33.524
1.000	26.000	3.000	4.000	-13.400	-8.480	15.858
1.000	26.000	3.000	5.000	-39.883	-4.850	40.177
1.000	26.000	3.000	6.000	-25.271	-6.170	26.013
1.000	26.000	3.000	7.000	-29.460	-13.538	32.422
1.000	26.000	3.000	8.000	-13.293	-11.028	17.272
1.000	26.000	3.000	9.000	-29.068	-13.536	32.065
1.000	26.000	3.000	10.000	-8.577	-13.952	16.378
