Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	47.000	3.000	1.000	90.000	-20.749	92.361
2.000	47.000	3.000	2.000	102.021	-29.446	106.186
2.000	47.000	3.000	3.000	29.161	-19.156	34.890
2.000	47.000	3.000	4.000	77.280	15.165	78.754
2.000	47.000	3.000	5.000	68.211	-27.704	73.622
2.000	47.000	3.000	6.000	90.000	15.481	91.322
2.000	47.000	3.000	7.000	87.982	-7.372	88.291
2.000	47.000	3.000	8.000	90.000	-20.116	92.221
2.000	47.000	3.000	9.000	65.749	-16.802	67.862
2.000	47.000	3.000	10.000	77.488	-20.131	80.060
