Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	30.000	3.000	1.000	-22.078	-4.810	22.596
2.000	30.000	3.000	2.000	-33.485	-5.076	33.868
2.000	30.000	3.000	3.000	-17.466	1.299	17.515
2.000	30.000	3.000	4.000	23.954	-9.769	25.870
2.000	30.000	3.000	5.000	18.317	-10.300	21.014
2.000	30.000	3.000	6.000	-20.111	-17.041	26.360
2.000	30.000	3.000	7.000	84.214	-27.056	88.454
2.000	30.000	3.000	8.000	88.045	-35.608	94.973
2.000	30.000	3.000	9.000	26.330	-23.014	34.970
2.000	30.000	3.000	10.000	62.757	-20.431	65.999
