Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	45.000	3.000	1.000	29.237	-11.386	31.376
2.000	45.000	3.000	2.000	-45.554	-2.552	45.625
2.000	45.000	3.000	3.000	84.964	-35.321	92.013
2.000	45.000	3.000	4.000	-70.534	-3.721	70.632
2.000	45.000	3.000	5.000	-25.987	-7.727	27.111
2.000	45.000	3.000	6.000	35.020	-10.333	36.513
2.000	45.000	3.000	7.000	33.701	-21.199	39.814
2.000	45.000	3.000	8.000	-53.612	-8.982	54.359
2.000	45.000	3.000	9.000	27.707	-25.875	37.910
2.000	45.000	3.000	10.000	-34.261	-18.955	39.155
