Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	50.000	3.000	1.000	20.964	-29.405	36.113
1.000	50.000	3.000	2.000	90.000	-19.057	91.995
1.000	50.000	3.000	3.000	-57.649	-10.290	58.560
1.000	50.000	3.000	4.000	69.060	-3.969	69.173
1.000	50.000	3.000	5.000	12.912	-23.362	26.692
1.000	50.000	3.000	6.000	-50.806	-6.544	51.226
1.000	50.000	3.000	7.000	-29.324	11.747	31.590
1.000	50.000	3.000	8.000	120.261	29.509	123.829
1.000	50.000	3.000	9.000	-31.388	-14.115	34.416
1.000	50.000	3.000	10.000	-58.980	6.355	59.322
