Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	32.000	3.000	1.000	35.990	-35.217	50.354
1.000	32.000	3.000	2.000	36.682	-33.751	49.846
1.000	32.000	3.000	3.000	34.237	-32.859	47.454
1.000	32.000	3.000	4.000	12.995	-30.319	32.987
1.000	32.000	3.000	5.000	59.350	-23.368	63.785
1.000	32.000	3.000	6.000	123.547	-35.591	128.572
1.000	32.000	3.000	7.000	90.000	-30.296	94.962
1.000	32.000	3.000	8.000	68.428	-30.654	74.980
1.000	32.000	3.000	9.000	36.093	-34.042	49.614
1.000	32.000	3.000	10.000	108.915	-44.735	117.744
