Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	4.000	3.000	1.000	132.0	-32.463	135.933
1.000	4.000	3.000	2.000	132.0	-36.296	136.90
1.000	4.000	3.000	3.000	132.0	-28.051	134.59
1.000	4.000	3.000	4.000	101.510	-14.036	102.476
1.000	4.000	3.000	5.000	111.180	12.225	111.850
1.000	4.000	3.000	6.000	117.557	-9.204	117.917
1.000	4.000	3.000	7.000	132.0	-1.294	132.00
1.000	4.000	3.000	8.000	132.0	-30.571	135.49
1.000	4.000	3.000	9.000	132.0	-32.322	135.90
1.000	4.000	3.000	10.000	132.0	-28.423	134.99
