Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	31.000	3.000	1.000	103.376	33.424	108.645
2.000	31.000	3.000	2.000	17.373	14.460	22.603
2.000	31.000	3.000	3.000	90.000	-4.718	90.124
2.000	31.000	3.000	4.000	58.326	10.057	59.187
2.000	31.000	3.000	5.000	24.308	10.039	26.299
2.000	31.000	3.000	6.000	-34.852	18.202	39.319
2.000	31.000	3.000	7.000	114.634	25.190	117.369
2.000	31.000	3.000	8.000	84.381	15.519	85.796
2.000	31.000	3.000	9.000	37.911	8.247	38.798
2.000	31.000	3.000	10.000	90.000	17.297	91.647
