Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	35.000	4.000	1.000	16.537	-28.224	32.712
1.000	35.000	4.000	2.000	90.000	-31.675	95.411
1.000	35.000	4.000	3.000	90.000	-45.049	100.645
1.000	35.000	4.000	4.000	90.000	-32.459	95.674
1.000	35.000	4.000	5.000	19.076	-30.265	35.775
1.000	35.000	4.000	6.000	90.000	-43.077	99.778
1.000	35.000	4.000	7.000	105.774	-12.909	106.559
1.000	35.000	4.000	8.000	85.187	-44.534	96.125
1.000	35.000	4.000	9.000	90.000	-29.644	94.756
1.000	35.000	4.000	10.000	-7.245	-27.598	28.533
