Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	19.000	4.000	1.000	79.990	13.375	81.101
1.000	19.000	4.000	2.000	-86.365	-8.784	86.811
1.000	19.000	4.000	3.000	-64.436	-4.041	64.562
1.000	19.000	4.000	4.000	10.603	-13.103	16.856
1.000	19.000	4.000	5.000	-19.651	-18.156	26.755
1.000	19.000	4.000	6.000	-54.544	-4.022	54.692
1.000	19.000	4.000	7.000	24.447	-31.587	39.943
1.000	19.000	4.000	8.000	60.588	-32.106	68.568
1.000	19.000	4.000	9.000	-68.654	-0.426	68.656
1.000	19.000	4.000	10.000	91.044	-30.774	96.104
