Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	37.000	4.000	1.000	29.525	-31.561	43.219
1.000	37.000	4.000	2.000	90.000	-31.245	95.269
1.000	37.000	4.000	3.000	90.000	-76.096	117.858
1.000	37.000	4.000	4.000	-37.720	-29.801	48.072
1.000	37.000	4.000	5.000	19.948	-30.751	36.655
1.000	37.000	4.000	6.000	90.000	-84.046	123.141
1.000	37.000	4.000	7.000	10.570	-28.769	30.649
1.000	37.000	4.000	8.000	90.000	-40.802	98.817
1.000	37.000	4.000	9.000	-5.272	-31.166	31.609
1.000	37.000	4.000	10.000	-17.164	-19.890	26.272
