Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	11.000	4.000	1.000	-17.054	-10.632	20.096
1.000	11.000	4.000	2.000	-38.141	-15.875	41.313
1.000	11.000	4.000	3.000	109.534	-10.086	109.998
1.000	11.000	4.000	4.000	-16.661	-10.828	19.870
1.000	11.000	4.000	5.000	90.000	16.730	91.542
1.000	11.000	4.000	6.000	23.537	7.112	24.588
1.000	11.000	4.000	7.000	-58.298	4.103	58.442
1.000	11.000	4.000	8.000	89.378	9.697	89.902
1.000	11.000	4.000	9.000	16.616	-16.158	23.178
1.000	11.000	4.000	10.000	108.679	-24.022	111.302
