Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	58.000	4.000	1.000	NA	NA	NA
2.000	58.000	4.000	2.000	23.683	-14.717	27.883
2.000	58.000	4.000	3.000	-35.281	16.958	39.145
2.000	58.000	4.000	4.000	-100.97	3.411	101.027
2.000	58.000	4.000	5.000	-142.29	-2.534	142.316
2.000	58.000	4.000	6.000	39.667	-16.861	43.101
2.000	58.000	4.000	7.000	20.857	-31.772	38.006
2.000	58.000	4.000	8.000	-41.811	-4.776	42.083
2.000	58.000	4.000	9.000	-52.629	-3.801	52.766
2.000	58.000	4.000	10.000	-17.835	-27.582	32.846
