Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	21.000	4.000	1.000	37.829	-11.908	39.659
1.000	21.000	4.000	2.000	-13.267	-9.507	16.321
1.000	21.000	4.000	3.000	-37.841	-4.030	38.055
1.000	21.000	4.000	4.000	-50.889	-2.189	50.936
1.000	21.000	4.000	5.000	9.839	-23.134	25.140
1.000	21.000	4.000	6.000	-31.140	-14.430	34.321
1.000	21.000	4.000	7.000	-32.606	-18.571	37.524
1.000	21.000	4.000	8.000	-46.736	-20.570	51.062
1.000	21.000	4.000	9.000	-17.334	-27.594	32.587
1.000	21.000	4.000	10.000	-34.719	-16.080	38.261
