Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	29.000	4.000	1.000	90.000	-17.532	91.692
1.000	29.000	4.000	2.000	90.000	-15.083	91.255
1.000	29.000	4.000	3.000	90.000	-2.938	90.048
1.000	29.000	4.000	4.000	88.540	-14.593	89.735
1.000	29.000	4.000	5.000	90.000	12.145	90.816
1.000	29.000	4.000	6.000	90.000	10.676	90.631
1.000	29.000	4.000	7.000	92.458	23.604	95.423
1.000	29.000	4.000	8.000	86.875	25.171	90.448
1.000	29.000	4.000	9.000	77.277	-11.165	78.079
1.000	29.000	4.000	10.000	90.000	25.955	93.668
