Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	34.000	4.000	1.000	22.380	-17.380	28.336
1.000	34.000	4.000	2.000	45.860	-5.719	46.215
1.000	34.000	4.000	3.000	2.996	-29.630	29.781
1.000	34.000	4.000	4.000	9.490	-32.236	33.604
1.000	34.000	4.000	5.000	90.000	-35.511	96.752
1.000	34.000	4.000	6.000	18.849	-29.723	35.196
1.000	34.000	4.000	7.000	120.592	-19.482	122.156
1.000	34.000	4.000	8.000	94.653	-11.606	95.361
1.000	34.000	4.000	9.000	-18.241	-9.538	20.584
1.000	34.000	4.000	10.000	69.715	-18.828	72.213
