Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	42.000	4.000	1.000	90.000	-27.550	94.122
1.000	42.000	4.000	2.000	124.215	-22.369	126.213
1.000	42.000	4.000	3.000	90.000	-20.199	92.239
1.000	42.000	4.000	4.000	124.880	-31.959	128.905
1.000	42.000	4.000	5.000	90.000	-20.017	92.199
1.000	42.000	4.000	6.000	90.000	-27.833	94.205
1.000	42.000	4.000	7.000	124.881	-31.764	128.857
1.000	42.000	4.000	8.000	108.624	-39.068	115.436
1.000	42.000	4.000	9.000	90.000	-18.848	91.952
1.000	42.000	4.000	10.000	100.887	-42.477	109.465
