Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	26.000	4.000	1.000	15.729	-12.360	20.004
1.000	26.000	4.000	2.000	-49.122	-2.056	49.165
1.000	26.000	4.000	3.000	-24.185	-8.660	25.689
1.000	26.000	4.000	4.000	-2.461	-7.334	7.735
1.000	26.000	4.000	5.000	-0.995	-8.315	8.374
1.000	26.000	4.000	6.000	-22.611	-4.554	23.065
1.000	26.000	4.000	7.000	-14.701	-12.299	19.168
1.000	26.000	4.000	8.000	-52.844	-3.809	52.981
1.000	26.000	4.000	9.000	-39.734	-4.520	39.990
1.000	26.000	4.000	10.000	-14.624	-22.769	27.061
