Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	48.000	4.000	1.000	97.365	-29.691	101.791
2.000	48.000	4.000	2.000	35.504	-13.487	37.979
2.000	48.000	4.000	3.000	90.625	-30.451	95.604
2.000	48.000	4.000	4.000	16.246	-20.166	25.896
2.000	48.000	4.000	5.000	42.600	-24.055	48.922
2.000	48.000	4.000	6.000	68.646	-32.825	76.091
2.000	48.000	4.000	7.000	60.751	-27.919	66.859
2.000	48.000	4.000	8.000	-28.299	-25.303	37.961
2.000	48.000	4.000	9.000	8.849	-12.136	15.019
2.000	48.000	4.000	10.000	37.503	-30.289	48.207
