Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	41.000	4.000	1.000	101.224	-16.834	102.614
2.000	41.000	4.000	2.000	90.000	-16.177	91.442
2.000	41.000	4.000	3.000	90.000	15.230	91.280
2.000	41.000	4.000	4.000	90.000	-13.665	91.031
2.000	41.000	4.000	5.000	90.000	31.144	95.236
2.000	41.000	4.000	6.000	118.183	-11.802	118.770
2.000	41.000	4.000	7.000	90.000	-2.087	90.024
2.000	41.000	4.000	8.000	90.000	-8.573	90.407
2.000	41.000	4.000	9.000	90.000	-34.618	96.428
2.000	41.000	4.000	10.000	90.000	-26.102	93.709
