Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	27.000	4.000	1.000	-51.816	-4.485	52.010
1.000	27.000	4.000	2.000	-86.410	-0.209	86.410
1.000	27.000	4.000	3.000	-54.354	-2.818	54.427
1.000	27.000	4.000	4.000	-63.245	-0.746	63.249
1.000	27.000	4.000	5.000	-57.579	-2.420	57.630
1.000	27.000	4.000	6.000	-11.389	-23.924	26.497
1.000	27.000	4.000	7.000	-91.117	-7.237	91.403
1.000	27.000	4.000	8.000	-54.562	-8.780	55.264
1.000	27.000	4.000	9.000	-60.047	-13.949	61.646
1.000	27.000	4.000	10.000	-30.848	-27.207	41.132
