Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	44.000	1.000	1.000	72.927	-7.292	73.290
1.000	44.000	1.000	2.000	-10.814	-15.862	19.197
1.000	44.000	1.000	3.000	-77.547	0.536	77.549
1.000	44.000	1.000	4.000	-39.808	-2.769	39.905
1.000	44.000	1.000	5.000	-68.921	-0.068	68.921
1.000	44.000	1.000	6.000	3.903	-9.713	10.468
1.000	44.000	1.000	7.000	-108.526	0.986	108.530
1.000	44.000	1.000	8.000	-68.626	0.323	68.627
1.000	44.000	1.000	9.000	-35.890	-4.443	36.164
1.000	44.000	1.000	10.000	-50.393	-0.985	50.403
