Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	58.000	1.000	1.000	90.000	-20.291	92.259
2.000	58.000	1.000	2.000	-10.731	-14.048	17.678
2.000	58.000	1.000	3.000	81.946	-40.387	91.358
2.000	58.000	1.000	4.000	89.067	-39.119	97.279
2.000	58.000	1.000	5.000	55.899	-30.534	63.695
2.000	58.000	1.000	6.000	-34.144	-6.439	34.746
2.000	58.000	1.000	7.000	35.022	-26.437	43.880
2.000	58.000	1.000	8.000	91.311	-19.804	93.434
2.000	58.000	1.000	9.000	107.797	-38.924	114.610
2.000	58.000	1.000	10.000	23.998	-14.340	27.957
