Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	52.000	1.000	1.000	80.650	-15.993	82.220
2.000	52.000	1.000	2.000	-1.123	-5.978	6.083
2.000	52.000	1.000	3.000	72.887	-3.768	72.985
2.000	52.000	1.000	4.000	28.042	-3.442	28.252
2.000	52.000	1.000	5.000	28.770	-11.298	30.909
2.000	52.000	1.000	6.000	69.258	-17.088	71.335
2.000	52.000	1.000	7.000	-5.830	-5.551	8.051
2.000	52.000	1.000	8.000	12.962	-12.361	17.911
2.000	52.000	1.000	9.000	-10.422	-2.770	10.784
2.000	52.000	1.000	10.000	32.743	-18.295	37.507
