Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	48.000	1.000	1.000	90.000	-21.160	92.454
2.000	48.000	1.000	2.000	90.000	-3.795	90.080
2.000	48.000	1.000	3.000	75.034	-18.571	77.298
2.000	48.000	1.000	4.000	90.000	-36.163	96.993
2.000	48.000	1.000	5.000	74.729	-22.099	77.928
2.000	48.000	1.000	6.000	103.021	-34.542	108.657
2.000	48.000	1.000	7.000	90.000	-35.976	96.924
2.000	48.000	1.000	8.000	90.000	-34.672	96.448
2.000	48.000	1.000	9.000	90.000	-35.974	96.923
2.000	48.000	1.000	10.000	54.030	-26.347	60.112
