Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	40.000	1.000	1.000	15.958	-23.836	28.685
2.000	40.000	1.000	2.000	77.852	-9.095	78.381
2.000	40.000	1.000	3.000	90.000	4.077	90.092
2.000	40.000	1.000	4.000	39.417	-4.158	39.635
2.000	40.000	1.000	5.000	21.410	-4.972	21.980
2.000	40.000	1.000	6.000	28.976	3.611	29.200
2.000	40.000	1.000	7.000	66.078	8.561	66.630
2.000	40.000	1.000	8.000	-29.827	4.220	30.125
2.000	40.000	1.000	9.000	9.060	-10.601	13.945
2.000	40.000	1.000	10.000	24.276	-23.573	33.838
