Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	38.000	1.000	1.000	-87.073	-4.855	87.209
2.000	38.000	1.000	2.000	-62.897	-9.606	63.626
2.000	38.000	1.000	3.000	-29.732	-7.197	30.590
2.000	38.000	1.000	4.000	-44.111	-9.669	45.158
2.000	38.000	1.000	5.000	-105.278	-1.953	105.296
2.000	38.000	1.000	6.000	-90.308	-1.730	90.325
2.000	38.000	1.000	7.000	-48.990	-16.625	51.734
2.000	38.000	1.000	8.000	-25.008	-22.257	33.477
2.000	38.000	1.000	9.000	-30.806	-8.177	31.873
2.000	38.000	1.000	10.000	10.616	-26.595	28.635
