Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	23.000	1.000	1.000	104.999	-36.241	111.077
2.000	23.000	1.000	2.000	90.000	-31.620	95.393
2.000	23.000	1.000	3.000	47.220	-31.899	56.985
2.000	23.000	1.000	4.000	90.000	-48.068	102.032
2.000	23.000	1.000	5.000	90.000	-43.614	100.011
2.000	23.000	1.000	6.000	90.000	-44.361	100.339
2.000	23.000	1.000	7.000	90.000	-42.875	99.691
2.000	23.000	1.000	8.000	90.000	-44.811	100.538
2.000	23.000	1.000	9.000	90.000	-52.175	104.030
2.000	23.000	1.000	10.000	90.000	-41.577	99.140
