Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	47.000	1.000	1.000	63.995	-25.231	68.789
2.000	47.000	1.000	2.000	90.000	-3.888	90.084
2.000	47.000	1.000	3.000	40.454	-8.162	41.269
2.000	47.000	1.000	4.000	116.545	-33.929	121.383
2.000	47.000	1.000	5.000	90.000	-31.110	95.225
2.000	47.000	1.000	6.000	90.000	-22.706	92.820
2.000	47.000	1.000	7.000	90.000	-3.576	90.071
2.000	47.000	1.000	8.000	54.873	-13.195	56.437
2.000	47.000	1.000	9.000	59.940	-14.776	61.734
2.000	47.000	1.000	10.000	90.000	-29.433	94.691
