Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	11.000	1.000	1.000	59.760	-15.504	61.739
1.000	11.000	1.000	2.000	62.508	-12.560	63.757
1.000	11.000	1.000	3.000	-75.657	-15.701	77.269
1.000	11.000	1.000	4.000	6.869	-0.785	6.914
1.000	11.000	1.000	5.000	4.808	-3.042	5.690
1.000	11.000	1.000	6.000	116.577	35.032	121.727
1.000	11.000	1.000	7.000	86.157	16.878	87.795
1.000	11.000	1.000	8.000	38.565	8.047	39.395
1.000	11.000	1.000	9.000	13.051	7.654	15.130
1.000	11.000	1.000	10.000	7.850	-17.859	19.509
