Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	59.000	1.000	1.000	102.045	-29.365	106.186
2.000	59.000	1.000	2.000	22.243	-22.243	31.456
2.000	59.000	1.000	3.000	112.874	-9.951	113.311
2.000	59.000	1.000	4.000	112.971	-33.852	117.934
2.000	59.000	1.000	5.000	90.000	-16.585	91.515
2.000	59.000	1.000	6.000	97.655	-11.219	98.297
2.000	59.000	1.000	7.000	10.439	-12.097	15.978
2.000	59.000	1.000	8.000	56.876	7.609	57.383
2.000	59.000	1.000	9.000	53.169	-1.366	53.186
2.000	59.000	1.000	10.000	-3.805	-4.975	6.263
