Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	20.000	1.000	1.000	114.161	1.351	114.169
1.000	20.000	1.000	2.000	11.178	-11.670	16.160
1.000	20.000	1.000	3.000	21.237	-11.617	24.206
1.000	20.000	1.000	4.000	30.409	-13.122	33.120
1.000	20.000	1.000	5.000	30.108	-14.976	33.627
1.000	20.000	1.000	6.000	52.469	-15.368	54.673
1.000	20.000	1.000	7.000	60.661	-17.747	63.204
1.000	20.000	1.000	8.000	117.574	-21.807	119.579
1.000	20.000	1.000	9.000	89.073	-18.752	91.026
1.000	20.000	1.000	10.000	87.630	-13.863	88.720
