Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	49.000	1.000	1.000	90.000	-35.614	96.790
1.000	49.000	1.000	2.000	-43.216	-19.993	47.617
1.000	49.000	1.000	3.000	-56.091	-24.840	61.345
1.000	49.000	1.000	4.000	-72.821	-7.751	73.233
1.000	49.000	1.000	5.000	-49.826	-10.915	51.007
1.000	49.000	1.000	6.000	-77.293	-1.895	77.316
1.000	49.000	1.000	7.000	-68.537	-10.001	69.263
1.000	49.000	1.000	8.000	-75.744	-7.063	76.072
1.000	49.000	1.000	9.000	-80.996	-1.497	81.010
1.000	49.000	1.000	10.000	-27.982	-5.111	28.445
