Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	33.000	1.000	1.000	90.000	14.867	91.220
2.000	33.000	1.000	2.000	90.000	-10.893	90.657
2.000	33.000	1.000	3.000	-72.217	0.792	72.221
2.000	33.000	1.000	4.000	76.630	22.266	79.799
2.000	33.000	1.000	5.000	21.315	-13.363	25.157
2.000	33.000	1.000	6.000	88.702	-29.801	93.575
2.000	33.000	1.000	7.000	42.622	-7.233	43.231
2.000	33.000	1.000	8.000	108.209	-28.429	111.882
2.000	33.000	1.000	9.000	63.544	-10.748	64.446
2.000	33.000	1.000	10.000	29.367	-27.379	40.150
