Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	14.000	1.000	1.000	-13.366	-3.642	13.853
1.000	14.000	1.000	2.000	-65.878	6.075	66.157
1.000	14.000	1.000	3.000	20.734	-1.383	20.780
1.000	14.000	1.000	4.000	9.439	-0.674	9.463
1.000	14.000	1.000	5.000	12.511	-13.804	18.630
1.000	14.000	1.000	6.000	52.373	-4.817	52.594
1.000	14.000	1.000	7.000	65.600	-5.859	65.861
1.000	14.000	1.000	8.000	-11.149	0.014	11.149
1.000	14.000	1.000	9.000	34.023	-5.658	34.490
1.000	14.000	1.000	10.000	43.400	-9.946	44.525
