Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	7.000	2.000	1.000	90.000	-32.420	95.661
2.000	7.000	2.000	2.000	-38.973	-0.548	38.977
2.000	7.000	2.000	3.000	53.948	-25.827	59.812
2.000	7.000	2.000	4.000	-13.303	-1.578	13.396
2.000	7.000	2.000	5.000	21.227	-19.037	28.513
2.000	7.000	2.000	6.000	-43.489	-2.342	43.552
2.000	7.000	2.000	7.000	-11.268	-10.004	15.068
2.000	7.000	2.000	8.000	5.428	-17.456	18.281
2.000	7.000	2.000	9.000	-4.303	-14.883	15.493
2.000	7.000	2.000	10.000	-11.017	-13.133	17.142
2.000	7.000	2.000	1.000	19.286	-3.679	19.634
2.000	7.000	2.000	2.000	25.917	2.775	26.065
2.000	7.000	2.000	3.000	-18.088	-8.838	20.132
2.000	7.000	2.000	4.000	-10.528	-5.815	12.027
2.000	7.000	2.000	5.000	4.908	-12.566	13.491
2.000	7.000	2.000	6.000	2.744	-20.936	21.115
2.000	7.000	2.000	7.000	-20.735	-9.583	22.843
2.000	7.000	2.000	8.000	90.000	-11.042	90.675
2.000	7.000	2.000	9.000	-10.313	-11.580	15.506
2.000	7.000	2.000	10.000	-17.235	-17.931	24.871
2.000	7.000	2.000	1.000	90.000	-25.113	93.438
2.000	7.000	2.000	2.000	-51.721	-4.477	51.915
2.000	7.000	2.000	3.000	-28.337	-8.406	29.557
2.000	7.000	2.000	4.000	0.906	-12.415	12.448
2.000	7.000	2.000	5.000	8.352	-10.660	13.542
2.000	7.000	2.000	6.000	-15.158	-1.553	15.237
2.000	7.000	2.000	7.000	-8.338	-24.399	25.785
2.000	7.000	2.000	8.000	-7.298	1.954	7.555
2.000	7.000	2.000	9.000	-7.633	-8.393	11.345
2.000	7.000	2.000	10.000	-8.208	-22.057	23.535
2.000	7.000	2.000	1.000	-19.624	-6.864	20.790
2.000	7.000	2.000	2.000	4.811	-12.565	13.455
2.000	7.000	2.000	3.000	11.973	-17.349	21.080
2.000	7.000	2.000	4.000	-29.870	0.990	29.886
2.000	7.000	2.000	5.000	-24.062	-10.027	26.067
2.000	7.000	2.000	6.000	56.287	9.884	57.148
2.000	7.000	2.000	7.000	-21.661	-5.860	22.440
2.000	7.000	2.000	8.000	-47.557	-7.072	48.080
2.000	7.000	2.000	9.000	-26.916	-4.421	27.276
2.000	7.000	2.000	10.000	11.561	-4.453	12.389
2.000	7.000	2.000	1.000	9.830	-2.477	10.137
2.000	7.000	2.000	2.000	-18.218	-18.406	25.897
2.000	7.000	2.000	3.000	-9.885	12.829	16.196
2.000	7.000	2.000	4.000	-7.728	-8.196	11.265
2.000	7.000	2.000	5.000	15.063	-5.477	16.028
2.000	7.000	2.000	6.000	-11.254	-8.930	14.366
2.000	7.000	2.000	7.000	-9.916	-11.097	14.881
2.000	7.000	2.000	8.000	28.505	-0.776	28.516
2.000	7.000	2.000	9.000	-37.819	-9.157	38.912
2.000	7.000	2.000	10.000	-15.646	-8.773	17.938
2.000	7.000	2.000	1.000	-4.243	-10.490	11.315
2.000	7.000	2.000	2.000	-17.827	-11.185	21.045
2.000	7.000	2.000	3.000	30.053	-16.324	34.201
2.000	7.000	2.000	4.000	0.422	2.338	2.376
