Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	47.000	2.000	1.000	90.000	-19.718	92.135
2.000	47.000	2.000	2.000	-4.960	-7.661	9.127
2.000	47.000	2.000	3.000	26.404	-13.004	29.432
2.000	47.000	2.000	4.000	12.866	-7.973	15.136
2.000	47.000	2.000	5.000	-2.348	-0.598	2.423
2.000	47.000	2.000	6.000	46.618	-0.083	46.618
2.000	47.000	2.000	7.000	-38.468	-4.581	38.740
2.000	47.000	2.000	8.000	-0.147	-10.872	10.873
2.000	47.000	2.000	9.000	15.929	-14.031	21.227
2.000	47.000	2.000	10.000	-7.040	-2.578	7.497
2.000	47.000	2.000	1.000	29.086	0.327	29.087
2.000	47.000	2.000	2.000	0.045	-9.891	9.891
2.000	47.000	2.000	3.000	-0.069	-6.464	6.464
2.000	47.000	2.000	4.000	-8.119	-2.191	8.409
2.000	47.000	2.000	5.000	34.675	-1.214	34.696
2.000	47.000	2.000	6.000	-21.996	-8.718	23.661
2.000	47.000	2.000	7.000	17.084	-9.423	19.510
2.000	47.000	2.000	8.000	-18.378	-7.624	19.896
2.000	47.000	2.000	9.000	-0.424	-14.594	14.601
2.000	47.000	2.000	10.000	11.098	-6.903	13.070
2.000	47.000	2.000	1.000	13.256	-7.579	15.269
2.000	47.000	2.000	2.000	-21.434	-3.133	21.662
2.000	47.000	2.000	3.000	21.089	-7.250	22.300
2.000	47.000	2.000	4.000	-12.694	-8.284	15.158
2.000	47.000	2.000	5.000	-10.812	-13.074	16.966
2.000	47.000	2.000	6.000	21.578	-7.052	22.701
2.000	47.000	2.000	7.000	-27.910	-0.322	27.912
2.000	47.000	2.000	8.000	31.020	-15.921	34.867
2.000	47.000	2.000	9.000	4.739	-8.303	9.560
2.000	47.000	2.000	10.000	-9.664	-6.997	11.931
2.000	47.000	2.000	1.000	18.342	-6.087	19.325
2.000	47.000	2.000	2.000	16.968	-5.604	17.870
2.000	47.000	2.000	3.000	-11.044	-5.143	12.182
2.000	47.000	2.000	4.000	-39.171	-0.765	39.179
2.000	47.000	2.000	5.000	3.111	-16.635	16.924
2.000	47.000	2.000	6.000	34.927	-13.651	37.500
2.000	47.000	2.000	7.000	27.843	-6.436	28.577
2.000	47.000	2.000	8.000	34.730	-13.456	37.246
2.000	47.000	2.000	9.000	32.556	-9.059	33.793
2.000	47.000	2.000	10.000	-10.845	-5.729	12.265
2.000	47.000	2.000	1.000	2.076	-4.300	4.775
2.000	47.000	2.000	2.000	45.295	10.978	46.606
2.000	47.000	2.000	3.000	-12.185	-12.689	17.592
2.000	47.000	2.000	4.000	-27.451	6.438	28.196
2.000	47.000	2.000	5.000	0.258	7.934	7.938
2.000	47.000	2.000	6.000	-33.529	7.585	34.376
2.000	47.000	2.000	7.000	11.696	-9.153	14.852
2.000	47.000	2.000	8.000	0.424	-7.147	7.160
2.000	47.000	2.000	9.000	22.280	10.874	24.792
2.000	47.000	2.000	10.000	48.514	-7.811	49.139
