Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	59.000	2.000	1.000	NA	NA	NA
2.000	59.000	2.000	2.000	-48.964	-1.955	49.003
2.000	59.000	2.000	3.000	-20.393	-9.753	22.605
2.000	59.000	2.000	4.000	-64.860	-2.965	64.927
2.000	59.000	2.000	5.000	-35.119	-6.345	35.688
2.000	59.000	2.000	6.000	-15.680	-11.216	19.279
2.000	59.000	2.000	7.000	-36.787	-6.937	37.435
2.000	59.000	2.000	8.000	-13.720	-10.133	17.056
2.000	59.000	2.000	9.000	-32.074	-8.106	33.083
2.000	59.000	2.000	10.000	-2.129	-15.999	16.140
2.000	59.000	2.000	1.000	37.309	-10.530	38.767
2.000	59.000	2.000	2.000	10.526	-14.308	17.763
2.000	59.000	2.000	3.000	-31.271	-18.016	36.089
2.000	59.000	2.000	4.000	24.165	-13.203	27.537
2.000	59.000	2.000	5.000	6.499	-12.255	13.871
2.000	59.000	2.000	6.000	18.776	-17.727	25.822
2.000	59.000	2.000	7.000	-4.979	-13.748	14.622
2.000	59.000	2.000	8.000	17.401	-17.043	24.357
2.000	59.000	2.000	9.000	0.607	-9.910	9.929
2.000	59.000	2.000	10.000	-4.882	-13.159	14.035
2.000	59.000	2.000	1.000	29.848	-8.777	31.112
2.000	59.000	2.000	2.000	-25.790	-10.253	27.753
2.000	59.000	2.000	3.000	17.400	-16.454	23.948
2.000	59.000	2.000	4.000	4.151	-16.086	16.613
2.000	59.000	2.000	5.000	32.213	-13.777	35.035
2.000	59.000	2.000	6.000	9.268	-23.436	25.202
2.000	59.000	2.000	7.000	43.302	-14.247	45.586
2.000	59.000	2.000	8.000	-6.159	-12.474	13.912
2.000	59.000	2.000	9.000	-33.553	-4.380	33.838
2.000	59.000	2.000	10.000	32.992	-10.537	34.634
2.000	59.000	2.000	1.000	-3.422	-6.581	7.418
2.000	59.000	2.000	2.000	3.957	-17.362	17.807
2.000	59.000	2.000	3.000	-12.719	-20.631	24.237
2.000	59.000	2.000	4.000	20.921	-10.069	23.218
2.000	59.000	2.000	5.000	4.155	-18.147	18.616
2.000	59.000	2.000	6.000	3.063	-11.574	11.972
2.000	59.000	2.000	7.000	-8.312	-15.716	17.779
2.000	59.000	2.000	8.000	-30.398	-12.519	32.875
2.000	59.000	2.000	9.000	-21.359	-18.488	28.249
2.000	59.000	2.000	10.000	87.342	-2.391	87.374
2.000	59.000	2.000	1.000	4.056	-17.754	18.212
2.000	59.000	2.000	2.000	10.542	-22.649	24.982
2.000	59.000	2.000	3.000	25.645	-17.813	31.225
2.000	59.000	2.000	4.000	44.275	-9.634	45.311
2.000	59.000	2.000	5.000	-19.907	-7.397	21.237
2.000	59.000	2.000	6.000	6.109	-13.433	14.757
2.000	59.000	2.000	7.000	-0.176	-11.089	11.091
2.000	59.000	2.000	8.000	-36.597	-3.306	36.746
2.000	59.000	2.000	9.000	-2.332	-12.565	12.780
2.000	59.000	2.000	10.000	-0.275	-10.402	10.406
2.000	59.000	2.000	1.000	10.039	-15.781	18.703
2.000	59.000	2.000	2.000	25.548	-18.304	31.428
2.000	59.000	2.000	3.000	-15.775	-13.375	20.682
2.000	59.000	2.000	4.000	10.324	-11.168	15.209
2.000	59.000	2.000	5.000	31.430	-15.054	34.849
2.000	59.000	2.000	6.000	32.115	-14.170	35.102
2.000	59.000	2.000	7.000	-1.060	-10.502	10.555
2.000	59.000	2.000	8.000	34.768	-15.735	38.163
2.000	59.000	2.000	9.000	8.658	-12.152	14.921
2.000	59.000	2.000	10.000	14.851	-18.029	23.358
2.000	59.000	2.000	1.000	-9.306	-8.849	12.842
2.000	59.000	2.000	2.000	2.752	-2.154	3.494
2.000	59.000	2.000	3.000	6.116	-17.554	18.589
2.000	59.000	2.000	4.000	0.126	-15.210	15.211
2.000	59.000	2.000	5.000	-2.335	-10.701	10.953
2.000	59.000	2.000	6.000	-20.197	-10.047	22.557
2.000	59.000	2.000	7.000	47.131	-15.222	49.528
2.000	59.000	2.000	8.000	-47.094	-4.895	47.348
2.000	59.000	2.000	9.000	17.299	-14.982	22.885
2.000	59.000	2.000	10.000	11.508	-14.699	18.668
2.000	59.000	2.000	1.000	-8.511	-14.441	16.762
2.000	59.000	2.000	2.000	-2.355	-0.201	2.363
2.000	59.000	2.000	3.000	-19.509	-10.340	22.080
2.000	59.000	2.000	4.000	37.687	-2.188	37.750
2.000	59.000	2.000	5.000	-24.212	-14.176	28.057
2.000	59.000	2.000	6.000	35.272	-22.996	42.106
2.000	59.000	2.000	7.000	18.664	-10.368	21.350
2.000	59.000	2.000	8.000	-18.429	-10.828	21.375
2.000	59.000	2.000	9.000	23.553	-0.938	23.572
2.000	59.000	2.000	10.000	-0.087	-5.888	5.889
