Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	16.000	2.000	1.000	51.606	-21.715	55.989
2.000	16.000	2.000	2.000	30.847	-13.244	33.570
2.000	16.000	2.000	3.000	44.547	-14.391	46.814
2.000	16.000	2.000	4.000	17.036	-5.836	18.008
2.000	16.000	2.000	5.000	16.064	-8.773	18.303
2.000	16.000	2.000	6.000	18.806	-9.942	21.272
2.000	16.000	2.000	7.000	2.947	-5.962	6.651
2.000	16.000	2.000	8.000	8.725	-8.690	12.315
2.000	16.000	2.000	9.000	-12.602	-9.907	16.030
2.000	16.000	2.000	10.000	23.010	-8.564	24.552
2.000	16.000	2.000	1.000	41.488	-1.580	41.518
2.000	16.000	2.000	2.000	16.553	-8.577	18.643
2.000	16.000	2.000	3.000	-5.450	-14.394	15.391
2.000	16.000	2.000	4.000	6.275	-6.347	8.925
2.000	16.000	2.000	5.000	37.886	-10.686	39.365
2.000	16.000	2.000	6.000	19.492	-10.625	22.200
2.000	16.000	2.000	7.000	15.278	-7.503	17.021
2.000	16.000	2.000	8.000	-6.062	-1.969	6.374
2.000	16.000	2.000	9.000	-1.554	-5.482	5.698
2.000	16.000	2.000	10.000	-57.140	-0.017	57.140
2.000	16.000	2.000	1.000	17.045	-9.946	19.734
2.000	16.000	2.000	2.000	-27.268	-14.927	31.086
2.000	16.000	2.000	3.000	24.882	-15.017	29.063
2.000	16.000	2.000	4.000	5.882	-5.761	8.233
2.000	16.000	2.000	5.000	5.783	-5.370	7.892
2.000	16.000	2.000	6.000	-42.348	-8.598	43.212
2.000	16.000	2.000	7.000	9.799	-7.123	12.114
2.000	16.000	2.000	8.000	-4.004	-3.824	5.536
2.000	16.000	2.000	9.000	-16.328	-5.806	17.329
2.000	16.000	2.000	10.000	-11.811	-13.917	18.253
2.000	16.000	2.000	1.000	19.986	-12.875	23.774
2.000	16.000	2.000	2.000	8.135	-7.224	10.880
2.000	16.000	2.000	3.000	-37.953	-4.577	38.228
2.000	16.000	2.000	4.000	-15.732	-10.012	18.648
2.000	16.000	2.000	5.000	-10.741	-10.882	15.290
2.000	16.000	2.000	6.000	3.941	-13.592	14.152
2.000	16.000	2.000	7.000	5.901	-14.958	16.080
2.000	16.000	2.000	8.000	9.310	-7.613	12.027
2.000	16.000	2.000	9.000	12.248	-8.585	14.957
2.000	16.000	2.000	10.000	-3.591	-14.488	14.926
2.000	16.000	2.000	1.000	-12.198	-16.169	20.253
2.000	16.000	2.000	2.000	8.708	0.018	8.708
2.000	16.000	2.000	3.000	-4.594	-2.260	5.120
2.000	16.000	2.000	4.000	-2.619	-11.061	11.367
2.000	16.000	2.000	5.000	-1.359	-5.580	5.743
2.000	16.000	2.000	6.000	21.256	-11.992	24.405
2.000	16.000	2.000	7.000	-13.396	-4.234	14.049
2.000	16.000	2.000	8.000	-2.815	-11.257	11.604
2.000	16.000	2.000	9.000	-35.211	-5.844	35.693
2.000	16.000	2.000	10.000	-9.084	-7.356	11.690
