Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	58.000	2.000	1.000	2.371	-24.576	24.690
2.000	58.000	2.000	2.000	90.000	-4.319	90.104
2.000	58.000	2.000	3.000	-51.648	2.124	51.691
2.000	58.000	2.000	4.000	91.733	-34.402	97.972
2.000	58.000	2.000	5.000	9.999	-11.323	15.105
2.000	58.000	2.000	6.000	15.607	-20.755	25.969
2.000	58.000	2.000	7.000	11.269	-25.519	27.896
2.000	58.000	2.000	8.000	81.495	-1.551	81.510
2.000	58.000	2.000	9.000	-56.339	-11.052	57.413
2.000	58.000	2.000	10.000	63.421	-11.502	64.456
2.000	58.000	2.000	1.000	14.540	-19.476	24.305
2.000	58.000	2.000	2.000	16.416	-17.141	23.733
2.000	58.000	2.000	3.000	3.565	-7.853	8.624
2.000	58.000	2.000	4.000	74.803	-34.772	82.490
2.000	58.000	2.000	5.000	-64.772	0.260	64.773
2.000	58.000	2.000	6.000	27.689	-0.195	27.690
2.000	58.000	2.000	7.000	33.769	-26.167	42.720
2.000	58.000	2.000	8.000	5.514	-8.943	10.506
2.000	58.000	2.000	9.000	50.703	-25.209	56.624
2.000	58.000	2.000	10.000	23.240	-20.613	31.065
2.000	58.000	2.000	1.000	-18.277	-25.018	30.983
2.000	58.000	2.000	2.000	-11.249	-13.424	17.514
2.000	58.000	2.000	3.000	83.797	-22.017	86.641
2.000	58.000	2.000	4.000	34.746	-26.369	43.619
2.000	58.000	2.000	5.000	32.185	-28.797	43.187
2.000	58.000	2.000	6.000	21.055	-11.400	23.943
2.000	58.000	2.000	7.000	-12.874	-8.031	15.174
2.000	58.000	2.000	8.000	7.759	-9.839	12.530
2.000	58.000	2.000	9.000	17.040	-25.755	30.882
2.000	58.000	2.000	10.000	-11.126	-9.804	14.829
2.000	58.000	2.000	1.000	10.735	-17.883	20.858
2.000	58.000	2.000	2.000	6.263	-13.840	15.191
2.000	58.000	2.000	3.000	-55.168	2.442	55.222
2.000	58.000	2.000	4.000	-38.467	-15.874	41.614
2.000	58.000	2.000	5.000	73.066	-31.433	79.540
2.000	58.000	2.000	6.000	1.677	-25.843	25.898
2.000	58.000	2.000	7.000	49.024	-13.456	50.837
2.000	58.000	2.000	8.000	34.818	-2.202	34.887
2.000	58.000	2.000	9.000	18.304	-26.841	32.488
2.000	58.000	2.000	10.000	26.019	-1.161	26.045
2.000	58.000	2.000	1.000	57.526	-28.877	64.367
2.000	58.000	2.000	2.000	-54.288	2.338	54.338
2.000	58.000	2.000	3.000	-12.040	-28.486	30.926
2.000	58.000	2.000	4.000	26.016	-1.553	26.062
2.000	58.000	2.000	5.000	4.422	-11.186	12.028
2.000	58.000	2.000	6.000	-57.557	-17.208	60.074
2.000	58.000	2.000	7.000	9.852	-18.269	20.756
2.000	58.000	2.000	8.000	-20.356	-14.436	24.955
2.000	58.000	2.000	9.000	72.861	-4.817	73.020
2.000	58.000	2.000	10.000	-88.070	-1.240	88.079
