Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	60.000	2.000	1.000	35.478	-34.174	49.260
1.000	60.000	2.000	2.000	36.834	-19.250	41.561
1.000	60.000	2.000	3.000	-5.387	-15.689	16.588
1.000	60.000	2.000	4.000	-9.383	-9.676	13.478
1.000	60.000	2.000	5.000	28.039	-10.461	29.927
1.000	60.000	2.000	6.000	-63.265	-0.748	63.269
1.000	60.000	2.000	7.000	19.269	-15.720	24.868
1.000	60.000	2.000	8.000	-0.802	-3.041	3.145
1.000	60.000	2.000	9.000	-151.627	-104.409	184.098
1.000	60.000	2.000	10.000	-6.527	-8.414	10.649
1.000	60.000	2.000	1.000	5.197	-20.558	21.204
1.000	60.000	2.000	2.000	6.721	-10.841	12.755
1.000	60.000	2.000	3.000	-26.345	-3.693	26.603
1.000	60.000	2.000	4.000	-15.559	-7.286	17.180
1.000	60.000	2.000	5.000	-2.668	-3.031	4.038
1.000	60.000	2.000	6.000	0.083	-2.849	2.850
1.000	60.000	2.000	7.000	28.460	-5.159	28.924
1.000	60.000	2.000	8.000	6.360	-4.748	7.937
1.000	60.000	2.000	9.000	12.498	-14.407	19.073
1.000	60.000	2.000	10.000	-8.297	-8.601	11.950
1.000	60.000	2.000	1.000	21.988	-2.964	22.187
1.000	60.000	2.000	2.000	0.846	-7.175	7.225
1.000	60.000	2.000	3.000	20.766	-11.209	23.598
1.000	60.000	2.000	4.000	2.019	-8.262	8.505
1.000	60.000	2.000	5.000	-36.564	-4.228	36.808
1.000	60.000	2.000	6.000	-46.774	-2.996	46.869
1.000	60.000	2.000	7.000	21.053	-12.782	24.629
1.000	60.000	2.000	8.000	-15.744	-5.124	16.557
1.000	60.000	2.000	9.000	-16.826	-5.413	17.675
1.000	60.000	2.000	10.000	29.433	-6.834	30.216
1.000	60.000	2.000	1.000	-14.074	-5.132	14.981
1.000	60.000	2.000	2.000	38.802	-18.475	42.976
1.000	60.000	2.000	3.000	-0.955	-13.453	13.486
1.000	60.000	2.000	4.000	7.446	-3.772	8.347
1.000	60.000	2.000	5.000	-16.041	-5.613	16.995
1.000	60.000	2.000	6.000	-0.656	-12.668	12.685
1.000	60.000	2.000	7.000	7.455	-20.668	21.971
1.000	60.000	2.000	8.000	49.399	-2.027	49.441
1.000	60.000	2.000	9.000	1.455	-3.446	3.740
1.000	60.000	2.000	10.000	12.482	-17.452	21.457
1.000	60.000	2.000	1.000	-11.352	-10.549	15.497
1.000	60.000	2.000	2.000	-2.426	5.710	6.204
1.000	60.000	2.000	3.000	-9.227	1.325	9.321
1.000	60.000	2.000	4.000	1.660	-1.875	2.504
1.000	60.000	2.000	5.000	-25.565	-4.679	25.989
1.000	60.000	2.000	6.000	-17.289	-0.007	17.289
1.000	60.000	2.000	7.000	-7.478	-2.318	7.829
1.000	60.000	2.000	8.000	5.860	-6.416	8.689
1.000	60.000	2.000	9.000	17.040	8.850	19.201
1.000	60.000	2.000	10.000	2.346	-2.173	3.198
