Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	24.000	2.000	1.000	66.926	-35.518	75.766
1.000	24.000	2.000	2.000	-24.852	-9.980	26.781
1.000	24.000	2.000	3.000	-12.622	-14.677	19.358
1.000	24.000	2.000	4.000	-54.793	-13.405	56.409
1.000	24.000	2.000	5.000	-40.312	-3.327	40.449
1.000	24.000	2.000	6.000	19.275	-27.690	33.738
1.000	24.000	2.000	7.000	-45.106	-13.503	47.084
1.000	24.000	2.000	8.000	-8.806	-22.700	24.348
1.000	24.000	2.000	9.000	14.090	-27.494	30.894
1.000	24.000	2.000	10.000	-24.461	-22.700	33.371
1.000	24.000	2.000	1.000	-26.320	-16.829	31.241
1.000	24.000	2.000	2.000	-41.780	-7.045	42.369
1.000	24.000	2.000	3.000	42.660	-11.643	44.221
1.000	24.000	2.000	4.000	-0.489	-6.360	6.379
1.000	24.000	2.000	5.000	29.940	-27.592	40.715
1.000	24.000	2.000	6.000	28.081	-32.974	43.311
1.000	24.000	2.000	7.000	-69.861	-0.783	69.865
1.000	24.000	2.000	8.000	-2.544	-18.101	18.279
1.000	24.000	2.000	9.000	5.381	-12.426	13.541
1.000	24.000	2.000	10.000	19.862	-16.144	25.596
1.000	24.000	2.000	1.000	-2.740	-23.287	23.448
1.000	24.000	2.000	2.000	-5.381	-9.491	10.910
1.000	24.000	2.000	3.000	18.199	-10.372	20.947
1.000	24.000	2.000	4.000	1.663	-8.904	9.058
1.000	24.000	2.000	5.000	31.115	-30.723	43.727
1.000	24.000	2.000	6.000	-20.058	-9.589	22.232
1.000	24.000	2.000	7.000	3.620	-26.907	27.150
1.000	24.000	2.000	8.000	3.131	-19.275	19.528
1.000	24.000	2.000	9.000	0.978	-10.469	10.515
1.000	24.000	2.000	10.000	42.954	-14.579	45.360
1.000	24.000	2.000	1.000	-1.663	-10.372	10.504
1.000	24.000	2.000	2.000	33.952	-15.264	37.225
1.000	24.000	2.000	3.000	-67.708	-3.229	67.785
1.000	24.000	2.000	4.000	-13.503	-11.937	18.022
1.000	24.000	2.000	5.000	35.224	-33.952	48.923
1.000	24.000	2.000	6.000	-10.078	-21.330	23.591
1.000	24.000	2.000	7.000	9.393	-11.154	14.582
1.000	24.000	2.000	8.000	8.219	-16.829	18.729
1.000	24.000	2.000	9.000	4.501	-13.894	14.605
1.000	24.000	2.000	10.000	-2.544	-15.655	15.860
1.000	24.000	2.000	1.000	9.980	-22.113	24.261
1.000	24.000	2.000	2.000	31.702	-21.330	38.209
1.000	24.000	2.000	3.000	19.177	-26.712	32.883
1.000	24.000	2.000	4.000	21.232	-22.993	31.297
1.000	24.000	2.000	5.000	32.093	-25.048	40.711
1.000	24.000	2.000	6.000	14.774	-20.939	25.626
1.000	24.000	2.000	7.000	-9.491	-9.980	13.772
1.000	24.000	2.000	8.000	-31.408	-5.381	31.866
1.000	24.000	2.000	9.000	4.403	-13.796	14.482
1.000	24.000	2.000	10.000	-16.046	-20.058	25.687
