Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	49.000	2.000	1.000	28.463	-10.313	30.273
1.000	49.000	2.000	2.000	-43.471	-2.408	43.538
1.000	49.000	2.000	3.000	103.543	-3.705	103.610
1.000	49.000	2.000	4.000	18.830	-21.241	28.386
1.000	49.000	2.000	5.000	-11.090	-12.797	16.934
1.000	49.000	2.000	6.000	68.298	-22.715	71.977
1.000	49.000	2.000	7.000	29.921	8.206	31.026
1.000	49.000	2.000	8.000	7.406	-27.086	28.080
1.000	49.000	2.000	9.000	47.247	-23.719	52.867
1.000	49.000	2.000	10.000	4.144	-5.167	6.623
1.000	49.000	2.000	1.000	-3.109	-4.230	5.249
1.000	49.000	2.000	2.000	-44.997	7.377	45.598
1.000	49.000	2.000	3.000	-12.745	-14.569	19.357
1.000	49.000	2.000	4.000	48.325	9.684	49.286
1.000	49.000	2.000	5.000	48.843	-11.859	50.262
1.000	49.000	2.000	6.000	-36.510	-3.641	36.691
1.000	49.000	2.000	7.000	14.810	-20.481	25.275
1.000	49.000	2.000	8.000	-2.348	-0.503	2.401
1.000	49.000	2.000	9.000	-34.446	-4.902	34.793
1.000	49.000	2.000	10.000	-29.935	-5.855	30.502
1.000	49.000	2.000	1.000	-9.964	-4.367	10.879
1.000	49.000	2.000	2.000	57.783	0.239	57.783
1.000	49.000	2.000	3.000	0.611	-20.857	20.866
1.000	49.000	2.000	4.000	19.454	-10.562	22.136
1.000	49.000	2.000	5.000	16.065	-17.241	23.566
1.000	49.000	2.000	6.000	-8.764	-8.572	12.259
1.000	49.000	2.000	7.000	14.671	-13.332	19.824
1.000	49.000	2.000	8.000	32.449	-5.393	32.894
1.000	49.000	2.000	9.000	-3.958	-9.915	10.676
1.000	49.000	2.000	10.000	19.404	-18.789	27.010
1.000	49.000	2.000	1.000	-5.643	-6.497	8.605
1.000	49.000	2.000	2.000	17.443	-18.507	25.432
1.000	49.000	2.000	3.000	21.105	-8.300	22.679
1.000	49.000	2.000	4.000	-7.172	-12.970	14.821
1.000	49.000	2.000	5.000	35.733	-14.286	38.483
1.000	49.000	2.000	6.000	115.476	-34.584	120.544
1.000	49.000	2.000	7.000	-69.618	-2.855	69.677
1.000	49.000	2.000	8.000	-5.055	-23.339	23.880
1.000	49.000	2.000	9.000	-46.233	0.905	46.241
1.000	49.000	2.000	10.000	41.041	-17.487	44.611
1.000	49.000	2.000	1.000	-31.689	-7.335	32.527
1.000	49.000	2.000	2.000	26.506	-10.717	28.591
1.000	49.000	2.000	3.000	8.373	-8.178	11.704
1.000	49.000	2.000	4.000	-8.762	-9.062	12.605
1.000	49.000	2.000	5.000	-30.143	-3.800	30.382
1.000	49.000	2.000	6.000	44.064	-15.315	46.650
1.000	49.000	2.000	7.000	-73.864	2.997	73.924
1.000	49.000	2.000	8.000	-4.265	-24.412	24.781
1.000	49.000	2.000	9.000	-11.584	4.633	12.476
1.000	49.000	2.000	10.000	-26.990	-7.013	27.887
