Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	46.000	2.000	1.000	32.614	-7.541	33.475
2.000	46.000	2.000	2.000	66.894	-7.346	67.296
2.000	46.000	2.000	3.000	71.203	0.784	71.207
2.000	46.000	2.000	4.000	75.317	0.490	75.318
2.000	46.000	2.000	5.000	-41.723	-3.526	41.872
2.000	46.000	2.000	6.000	41.037	-18.707	45.100
2.000	46.000	2.000	7.000	-14.887	-10.480	18.206
2.000	46.000	2.000	8.000	42.996	-20.078	47.453
2.000	46.000	2.000	9.000	2.351	-10.773	11.027
2.000	46.000	2.000	10.000	-26.836	-6.464	27.603
2.000	46.000	2.000	1.000	16.748	-15.083	22.539
2.000	46.000	2.000	2.000	42.702	-23.996	48.982
2.000	46.000	2.000	3.000	12.830	-7.639	14.932
2.000	46.000	2.000	4.000	2.155	-7.933	8.221
2.000	46.000	2.000	5.000	34.083	-17.140	38.150
2.000	46.000	2.000	6.000	-27.228	-7.346	28.201
2.000	46.000	2.000	7.000	30.460	-14.299	33.649
2.000	46.000	2.000	8.000	12.732	-5.289	13.787
2.000	46.000	2.000	9.000	21.841	-16.356	27.286
2.000	46.000	2.000	10.000	-73.162	-0.392	73.163
2.000	46.000	2.000	1.000	30.068	-23.506	38.165
2.000	46.000	2.000	2.000	1.959	-15.573	15.695
2.000	46.000	2.000	3.000	36.630	-7.444	37.379
2.000	46.000	2.000	4.000	33.398	-25.269	41.880
2.000	46.000	2.000	5.000	-16.944	0.881	16.967
2.000	46.000	2.000	6.000	-25.758	-10.284	27.735
2.000	46.000	2.000	7.000	19.882	-9.500	22.035
2.000	46.000	2.000	8.000	0.000	-5.093	5.093
2.000	46.000	2.000	9.000	-1.273	-17.923	17.968
2.000	46.000	2.000	10.000	-0.196	-5.876	5.880
2.000	46.000	2.000	1.000	65.522	-8.227	66.037
2.000	46.000	2.000	2.000	38.883	-22.918	45.134
2.000	46.000	2.000	3.000	4.309	-10.088	10.970
2.000	46.000	2.000	4.000	-30.655	-6.072	31.251
2.000	46.000	2.000	5.000	-9.011	-7.248	11.564
2.000	46.000	2.000	6.000	1.763	-9.304	9.470
2.000	46.000	2.000	7.000	-47.110	-4.407	47.315
2.000	46.000	2.000	8.000	41.233	-5.289	41.571
2.000	46.000	2.000	9.000	33.594	-8.227	34.586
2.000	46.000	2.000	10.000	22.820	-16.944	28.423
2.000	46.000	2.000	1.000	9.206	-6.856	11.479
2.000	46.000	2.000	2.000	-43.975	-7.150	44.553
2.000	46.000	2.000	3.000	-8.521	-13.908	16.310
2.000	46.000	2.000	4.000	12.732	-20.176	23.857
2.000	46.000	2.000	5.000	11.949	-8.717	14.790
2.000	46.000	2.000	6.000	-41.821	-3.526	41.969
2.000	46.000	2.000	7.000	-65.914	7.248	66.311
2.000	46.000	2.000	8.000	8.913	-10.871	14.058
2.000	46.000	2.000	9.000	63.760	-12.243	64.924
2.000	46.000	2.000	10.000	27.326	-10.088	29.128
