Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	34.000	2.000	1.000	-65.093	2.440	65.139
1.000	34.000	2.000	2.000	-5.064	-10.221	11.407
1.000	34.000	2.000	3.000	-33.227	-3.206	33.381
1.000	34.000	2.000	4.000	-11.918	-11.812	16.780
1.000	34.000	2.000	5.000	1.205	-3.106	3.331
1.000	34.000	2.000	6.000	18.663	-15.819	24.466
1.000	34.000	2.000	7.000	-16.747	-8.609	18.830
1.000	34.000	2.000	8.000	-0.640	-11.833	11.851
1.000	34.000	2.000	9.000	-22.076	-1.945	22.161
1.000	34.000	2.000	10.000	1.951	-3.833	4.300
1.000	34.000	2.000	1.000	-42.912	-0.917	42.921
1.000	34.000	2.000	2.000	16.895	-6.798	18.211
1.000	34.000	2.000	3.000	18.793	-7.980	20.417
1.000	34.000	2.000	4.000	-4.591	-3.283	5.644
1.000	34.000	2.000	5.000	44.143	-16.216	47.027
1.000	34.000	2.000	6.000	-36.098	-1.874	36.146
1.000	34.000	2.000	7.000	8.009	-7.887	11.240
1.000	34.000	2.000	8.000	18.914	-9.359	21.103
1.000	34.000	2.000	9.000	-19.818	-10.993	22.663
1.000	34.000	2.000	10.000	-2.707	-6.523	7.063
1.000	34.000	2.000	1.000	9.412	-9.140	13.120
1.000	34.000	2.000	2.000	-9.579	-6.642	11.656
1.000	34.000	2.000	3.000	15.743	-13.602	20.805
1.000	34.000	2.000	4.000	20.762	-13.284	24.648
1.000	34.000	2.000	5.000	24.021	-9.243	25.738
1.000	34.000	2.000	6.000	19.491	-20.474	28.268
1.000	34.000	2.000	7.000	-61.633	2.939	61.703
1.000	34.000	2.000	8.000	18.000	-19.020	26.187
1.000	34.000	2.000	9.000	19.454	-17.529	26.186
1.000	34.000	2.000	10.000	16.044	-15.285	22.160
1.000	34.000	2.000	1.000	19.927	-10.591	22.566
1.000	34.000	2.000	2.000	-3.843	-9.404	10.159
1.000	34.000	2.000	3.000	-2.696	-6.328	6.878
1.000	34.000	2.000	4.000	20.048	-11.971	23.350
1.000	34.000	2.000	5.000	18.211	-7.850	19.831
1.000	34.000	2.000	6.000	-14.765	-4.596	15.464
1.000	34.000	2.000	7.000	0.367	-20.421	20.424
1.000	34.000	2.000	8.000	19.694	-14.894	24.692
1.000	34.000	2.000	9.000	21.883	-14.326	26.155
1.000	34.000	2.000	10.000	-11.913	-4.456	12.719
1.000	34.000	2.000	1.000	-5.392	-9.026	10.514
1.000	34.000	2.000	2.000	9.848	-13.773	16.932
1.000	34.000	2.000	3.000	-16.641	-6.653	17.922
1.000	34.000	2.000	4.000	16.308	0.492	16.316
1.000	34.000	2.000	5.000	-18.058	-7.459	19.538
1.000	34.000	2.000	6.000	-24.137	-7.425	25.253
1.000	34.000	2.000	7.000	22.469	-25.245	33.796
1.000	34.000	2.000	8.000	-62.505	1.319	62.519
1.000	34.000	2.000	9.000	32.125	-8.112	33.133
1.000	34.000	2.000	10.000	5.154	-13.520	14.469
1.000	34.000	2.000	1.000	-26.704	-5.913	27.351
