Grp	sID	Phase	Trial	S/L	L/R	RE	
1.000	20.000	2.000	1.000	102.495	-15.556	103.669
1.000	20.000	2.000	2.000	-13.109	-10.810	16.991
1.000	20.000	2.000	3.000	107.647	-26.211	110.792
1.000	20.000	2.000	4.000	37.272	-13.460	39.628
1.000	20.000	2.000	5.000	8.857	-13.300	15.979
1.000	20.000	2.000	6.000	32.785	-11.204	34.646
1.000	20.000	2.000	7.000	10.713	-12.913	16.778
1.000	20.000	2.000	8.000	20.970	-10.983	23.672
1.000	20.000	2.000	9.000	38.346	-13.169	40.545
1.000	20.000	2.000	10.000	54.254	-17.403	56.976
1.000	20.000	2.000	1.000	-5.694	-14.049	15.159
1.000	20.000	2.000	2.000	28.791	-6.996	29.628
1.000	20.000	2.000	3.000	42.343	-16.107	45.304
1.000	20.000	2.000	4.000	-23.057	-5.417	23.685
1.000	20.000	2.000	5.000	20.870	-12.252	24.200
1.000	20.000	2.000	6.000	47.608	-19.732	51.536
1.000	20.000	2.000	7.000	45.951	-18.557	49.556
1.000	20.000	2.000	8.000	-2.661	-11.126	11.440
1.000	20.000	2.000	9.000	22.623	-14.209	26.715
1.000	20.000	2.000	10.000	6.416	-13.197	14.673
1.000	20.000	2.000	1.000	54.839	-17.502	57.564
1.000	20.000	2.000	2.000	8.268	-14.372	16.581
1.000	20.000	2.000	3.000	11.892	-9.303	15.099
1.000	20.000	2.000	4.000	57.376	-18.484	60.280
1.000	20.000	2.000	5.000	-25.212	-8.537	26.618
1.000	20.000	2.000	6.000	40.392	-15.615	43.305
1.000	20.000	2.000	7.000	30.238	-14.909	33.714
1.000	20.000	2.000	8.000	-9.001	-7.792	11.905
1.000	20.000	2.000	9.000	19.689	-16.058	25.407
1.000	20.000	2.000	10.000	-0.031	-14.061	14.061
1.000	20.000	2.000	1.000	49.376	-15.342	51.704
1.000	20.000	2.000	2.000	21.827	-20.749	30.116
1.000	20.000	2.000	3.000	36.390	-14.630	39.221
1.000	20.000	2.000	4.000	34.051	-12.672	36.332
1.000	20.000	2.000	5.000	22.722	-13.428	26.393
1.000	20.000	2.000	6.000	-3.058	-13.859	14.192
1.000	20.000	2.000	7.000	15.994	-9.312	18.507
1.000	20.000	2.000	8.000	21.343	-18.795	28.439
1.000	20.000	2.000	9.000	-39.850	-4.404	40.092
1.000	20.000	2.000	10.000	23.701	-12.356	26.728
1.000	20.000	2.000	1.000	42.253	-12.885	44.174
1.000	20.000	2.000	2.000	-50.595	-6.040	50.954
1.000	20.000	2.000	3.000	-2.759	-11.126	11.463
1.000	20.000	2.000	4.000	38.100	7.826	38.895
1.000	20.000	2.000	5.000	18.824	-10.001	21.316
1.000	20.000	2.000	6.000	36.583	-15.607	39.773
1.000	20.000	2.000	7.000	18.827	-8.537	20.672
1.000	20.000	2.000	8.000	-6.262	-5.650	8.434
1.000	20.000	2.000	9.000	10.039	-8.322	13.040
1.000	20.000	2.000	10.000	9.844	-8.224	12.828
1.000	20.000	2.000	1.000	-8.035	-12.774	15.091
1.000	20.000	2.000	2.000	27.619	-6.994	28.491
1.000	20.000	2.000	3.000	2.337	-2.837	3.676
1.000	20.000	2.000	4.000	-1.193	-9.762	9.835
1.000	20.000	2.000	5.000	11.591	-13.110	17.500
1.000	20.000	2.000	6.000	13.845	-9.502	16.792
1.000	20.000	2.000	7.000	34.748	-6.619	35.373
1.000	20.000	2.000	8.000	36.872	-17.462	40.798
1.000	20.000	2.000	9.000	-6.949	-7.504	10.227
1.000	20.000	2.000	10.000	27.213	-13.926	30.569
1.000	20.000	2.000	1.000	2.240	-2.641	3.463
1.000	20.000	2.000	2.000	15.603	-9.311	18.170
1.000	20.000	2.000	3.000	33.294	-1.636	33.334
1.000	20.000	2.000	4.000	-26.771	-6.874	27.639
1.000	20.000	2.000	5.000	53.596	-5.782	53.907
1.000	20.000	2.000	6.000	21.260	-12.448	24.636
1.000	20.000	2.000	7.000	36.774	-17.755	40.836
1.000	20.000	2.000	8.000	-1.199	-12.399	12.456
1.000	20.000	2.000	9.000	12.069	-17.603	21.343
1.000	20.000	2.000	10.000	33.556	-15.600	37.005
